transaction_id,timestamp,transaction_type,amount,day_of_week,source
W746,2023-10-11 10:00:00,P2M,4355.54,Wednesday,wallet
W747,2023-10-11 13:07:00,P2M,2938.25,Wednesday,wallet
W749,2023-10-11 18:57:00,P2M,2414.04,Wednesday,wallet
W750,2023-10-11 19:53:00,P2M,1822.07,Wednesday,wallet
W753,2023-10-12 02:40:00,P2M,4909.7,Thursday,wallet
W754,2023-10-12 04:40:00,P2M,1910.3,Thursday,wallet
W755,2023-10-12 04:46:00,P2M,3827.26,Thursday,wallet
W756,2023-10-12 06:48:00,P2M,3576.78,Thursday,wallet
W757,2023-10-12 06:55:00,P2M,4323.51,Thursday,wallet
W758,2023-10-12 07:07:00,P2M,944.92,Thursday,wallet
W760,2023-10-12 09:52:00,P2M,1967.61,Thursday,wallet
W763,2023-10-12 19:57:00,P2M,3983.81,Thursday,wallet
W764,2023-10-12 20:59:00,P2M,2074.54,Thursday,wallet
W765,2023-10-13 00:32:00,P2M,4504.46,Friday,wallet
W766,2023-10-13 02:22:00,P2M,130.38,Friday,wallet
W767,2023-10-13 03:35:00,P2M,2043.5,Friday,wallet
W769,2023-10-13 07:22:00,P2M,4316.54,Friday,wallet
W770,2023-10-13 08:16:00,P2M,2275.05,Friday,wallet
W772,2023-10-13 08:54:00,P2M,156.02,Friday,wallet
W776,2023-10-13 14:08:00,P2M,1634.44,Friday,wallet
W781,2023-10-14 02:55:00,P2M,673.9,Saturday,wallet
W783,2023-10-14 06:04:00,P2M,3728.98,Saturday,wallet
W786,2023-10-14 11:33:00,P2M,2288.6,Saturday,wallet
W791,2023-10-14 20:29:00,P2M,938.55,Saturday,wallet
W794,2023-10-15 02:06:00,P2M,3181.82,Sunday,wallet
W795,2023-10-15 02:21:00,P2M,3739.56,Sunday,wallet
W796,2023-10-15 02:56:00,P2M,14.23,Sunday,wallet
W802,2023-10-15 11:39:00,P2M,3620.73,Sunday,wallet
W803,2023-10-15 11:41:00,P2M,2824.48,Sunday,wallet
W805,2023-10-15 14:16:00,P2M,4813.32,Sunday,wallet
W810,2023-10-15 23:22:00,P2M,2494.19,Sunday,wallet
W811,2023-10-16 00:04:00,P2M,4475.29,Monday,wallet
W814,2023-10-16 11:48:00,P2M,2194.52,Monday,wallet
W816,2023-10-16 19:54:00,P2M,310.28,Monday,wallet
W818,2023-10-16 21:28:00,P2M,3828.48,Monday,wallet
W823,2023-10-17 00:56:00,P2M,3428.31,Tuesday,wallet
W824,2023-10-17 01:58:00,P2M,3426.37,Tuesday,wallet
W825,2023-10-17 06:48:00,P2M,2642.58,Tuesday,wallet
W826,2023-10-17 06:59:00,P2M,4055.48,Tuesday,wallet
W830,2023-10-17 17:14:00,P2M,2657.47,Tuesday,wallet
W831,2023-10-17 17:50:00,P2M,508.0,Tuesday,wallet
W832,2023-10-17 21:53:00,P2M,824.3,Tuesday,wallet
W833,2023-10-17 22:16:00,P2M,4251.87,Tuesday,wallet
W834,2023-10-17 22:22:00,P2M,3942.02,Tuesday,wallet
W835,2023-10-17 22:38:00,P2M,1055.15,Tuesday,wallet
W839,2023-10-18 04:48:00,P2M,4295.66,Wednesday,wallet
W840,2023-10-18 06:01:00,P2M,1888.37,Wednesday,wallet
W841,2023-10-18 06:13:00,P2M,3314.08,Wednesday,wallet
W843,2023-10-18 06:57:00,P2M,1958.44,Wednesday,wallet
W844,2023-10-18 11:46:00,P2M,151.76,Wednesday,wallet
W845,2023-10-18 12:19:00,P2M,591.4,Wednesday,wallet
W847,2023-10-18 13:30:00,P2M,3792.96,Wednesday,wallet
W848,2023-10-18 19:18:00,P2M,1746.27,Wednesday,wallet
W850,2023-10-19 00:35:00,P2M,269.0,Thursday,wallet
W853,2023-10-19 14:06:00,P2M,1626.34,Thursday,wallet
W858,2023-10-19 20:31:00,P2M,57.54,Thursday,wallet
W859,2023-10-19 21:21:00,P2M,3119.49,Thursday,wallet
W860,2023-10-20 00:59:00,P2M,1861.53,Friday,wallet
W861,2023-10-20 02:29:00,P2M,1536.34,Friday,wallet
W862,2023-10-20 05:06:00,P2M,1922.54,Friday,wallet
W864,2023-10-20 07:35:00,P2M,413.59,Friday,wallet
W865,2023-10-20 08:24:00,P2M,1037.83,Friday,wallet
W866,2023-10-20 09:52:00,P2M,2746.95,Friday,wallet
W867,2023-10-20 21:52:00,P2M,779.45,Friday,wallet
W870,2023-10-21 10:31:00,P2M,437.98,Saturday,wallet
W871,2023-10-21 12:48:00,P2M,207.79,Saturday,wallet
W872,2023-10-21 12:55:00,P2M,300.29,Saturday,wallet
W873,2023-10-21 13:02:00,P2M,2896.54,Saturday,wallet
W879,2023-10-21 22:23:00,P2M,2028.8,Saturday,wallet
W880,2023-10-21 22:44:00,P2M,1335.56,Saturday,wallet
W881,2023-10-22 03:42:00,P2M,2139.65,Sunday,wallet
W882,2023-10-22 03:56:00,P2M,1149.72,Sunday,wallet
W885,2023-10-22 06:12:00,P2M,3782.64,Sunday,wallet
W892,2023-10-22 15:51:00,P2M,552.14,Sunday,wallet
W893,2023-10-22 19:29:00,P2M,2479.02,Sunday,wallet
W895,2023-10-22 21:19:00,P2M,4701.59,Sunday,wallet
W896,2023-10-22 21:27:00,P2M,3752.05,Sunday,wallet
W897,2023-10-23 01:16:00,P2M,3756.66,Monday,wallet
W899,2023-10-23 07:15:00,P2M,2824.43,Monday,wallet
W905,2023-10-23 22:02:00,P2M,159.14,Monday,wallet
W909,2023-10-23 23:53:00,P2M,514.89,Monday,wallet
W912,2023-10-24 07:20:00,P2M,4067.18,Tuesday,wallet
W915,2023-10-24 15:05:00,P2M,3693.72,Tuesday,wallet
W916,2023-10-24 15:35:00,P2M,3813.78,Tuesday,wallet
W918,2023-10-24 16:47:00,P2M,1336.64,Tuesday,wallet
W922,2023-10-25 04:44:00,P2M,2528.45,Wednesday,wallet
W929,2023-10-25 16:08:00,P2M,458.48,Wednesday,wallet
W933,2023-10-26 01:10:00,P2M,786.68,Thursday,wallet
W934,2023-10-26 03:48:00,P2M,973.86,Thursday,wallet
W935,2023-10-26 04:45:00,P2M,298.2,Thursday,wallet
W937,2023-10-26 07:15:00,P2M,229.61,Thursday,wallet
W939,2023-10-26 12:03:00,P2M,4082.4,Thursday,wallet
W940,2023-10-26 12:03:00,P2M,4580.9,Thursday,wallet
W941,2023-10-26 12:29:00,P2M,3574.1,Thursday,wallet
W944,2023-10-26 14:47:00,P2M,1567.81,Thursday,wallet
W945,2023-10-27 00:42:00,P2M,1950.43,Friday,wallet
W946,2023-10-27 01:25:00,P2M,2397.79,Friday,wallet
W947,2023-10-27 01:29:00,P2M,914.97,Friday,wallet
W949,2023-10-27 03:01:00,P2M,2720.52,Friday,wallet
W950,2023-10-27 04:35:00,P2M,2599.69,Friday,wallet
W951,2023-10-27 05:23:00,P2M,2099.73,Friday,wallet
W953,2023-10-27 11:33:00,P2M,1795.53,Friday,wallet
W954,2023-10-27 16:07:00,P2M,4181.45,Friday,wallet
W955,2023-10-27 17:10:00,P2M,406.26,Friday,wallet
W959,2023-10-28 02:42:00,P2M,2986.51,Saturday,wallet
W960,2023-10-28 05:24:00,P2M,4505.04,Saturday,wallet
W961,2023-10-28 06:10:00,P2M,138.06,Saturday,wallet
W962,2023-10-28 06:46:00,P2M,2565.64,Saturday,wallet
W964,2023-10-28 09:30:00,P2M,2926.12,Saturday,wallet
W965,2023-10-28 10:30:00,P2M,1721.93,Saturday,wallet
W966,2023-10-28 19:40:00,P2M,3868.1,Saturday,wallet
W968,2023-10-29 00:34:00,P2M,3047.71,Sunday,wallet
W969,2023-10-29 06:02:00,P2M,153.37,Sunday,wallet
W971,2023-10-29 09:50:00,P2M,185.3,Sunday,wallet
W974,2023-10-29 14:36:00,P2M,1890.21,Sunday,wallet
W976,2023-10-29 18:11:00,P2M,1237.45,Sunday,wallet
W977,2023-10-29 18:33:00,P2M,4040.27,Sunday,wallet
W979,2023-10-29 19:39:00,P2M,433.1,Sunday,wallet
W980,2023-10-29 20:43:00,P2M,814.34,Sunday,wallet
W981,2023-10-29 22:03:00,P2M,1271.84,Sunday,wallet
W983,2023-10-30 01:39:00,P2M,4800.57,Monday,wallet
W984,2023-10-30 04:51:00,P2M,1563.61,Monday,wallet
W985,2023-10-30 11:55:00,P2M,2444.75,Monday,wallet
W986,2023-10-30 13:15:00,P2M,2781.1,Monday,wallet
W987,2023-10-30 13:56:00,P2M,2172.44,Monday,wallet
W988,2023-10-30 15:27:00,P2M,2835.08,Monday,wallet
W990,2023-10-30 15:34:00,P2M,164.45,Monday,wallet
W993,2023-10-30 22:28:00,P2M,3613.09,Monday,wallet
W994,2023-10-30 23:56:00,P2M,892.1,Monday,wallet
W995,2023-10-31 05:05:00,P2M,105.35,Tuesday,wallet
W997,2023-10-31 10:55:00,P2M,1711.34,Tuesday,wallet
W1002,2023-10-31 15:17:00,P2M,3735.59,Tuesday,wallet
W1004,2023-10-31 19:32:00,P2M,1494.89,Tuesday,wallet
W1007,2023-11-01 01:36:00,P2M,1015.66,Wednesday,wallet
W1012,2023-11-01 18:15:00,P2M,1563.58,Wednesday,wallet
W1014,2023-11-01 19:50:00,P2M,276.98,Wednesday,wallet
W1017,2023-11-02 07:48:00,P2M,4947.91,Thursday,wallet
W1019,2023-11-02 08:50:00,P2M,399.5,Thursday,wallet
W1020,2023-11-02 11:25:00,P2M,365.87,Thursday,wallet
W1021,2023-11-02 14:32:00,P2M,923.34,Thursday,wallet
W1022,2023-11-02 14:52:00,P2M,4049.12,Thursday,wallet
W1024,2023-11-02 17:10:00,P2M,1785.23,Thursday,wallet
W1025,2023-11-02 17:14:00,P2M,4671.72,Thursday,wallet
W1026,2023-11-02 19:43:00,P2M,1988.79,Thursday,wallet
W1029,2023-11-02 21:29:00,P2M,1224.97,Thursday,wallet
W1030,2023-11-02 22:01:00,P2M,2503.71,Thursday,wallet
W1032,2023-11-02 23:51:00,P2M,2259.71,Thursday,wallet
W1034,2023-11-03 01:59:00,P2M,1639.65,Friday,wallet
W1035,2023-11-03 03:17:00,P2M,4446.71,Friday,wallet
W1038,2023-11-03 05:42:00,P2M,1813.84,Friday,wallet
W1041,2023-11-03 13:40:00,P2M,3335.7,Friday,wallet
W1043,2023-11-03 23:42:00,P2M,1947.86,Friday,wallet
W1044,2023-11-04 00:31:00,P2M,480.92,Saturday,wallet
W1045,2023-11-04 00:55:00,P2M,2834.99,Saturday,wallet
W1046,2023-11-04 03:52:00,P2M,1794.43,Saturday,wallet
W1048,2023-11-04 10:12:00,P2M,3694.32,Saturday,wallet
W1050,2023-11-04 12:31:00,P2M,2234.71,Saturday,wallet
W1051,2023-11-04 16:32:00,P2M,1659.75,Saturday,wallet
W1052,2023-11-04 20:27:00,P2M,4196.36,Saturday,wallet
W1056,2023-11-05 06:13:00,P2M,2057.08,Sunday,wallet
W1057,2023-11-05 11:51:00,P2M,2471.88,Sunday,wallet
W1058,2023-11-05 12:21:00,P2M,592.06,Sunday,wallet
W1060,2023-11-05 15:08:00,P2M,405.31,Sunday,wallet
W1062,2023-11-05 21:26:00,P2M,1004.3,Sunday,wallet
W1063,2023-11-06 00:16:00,P2M,2222.3,Monday,wallet
W1065,2023-11-06 04:25:00,P2M,4088.44,Monday,wallet
W1066,2023-11-06 05:46:00,P2M,3369.9,Monday,wallet
W1068,2023-11-06 08:43:00,P2M,4569.29,Monday,wallet
W1069,2023-11-06 11:39:00,P2M,186.02,Monday,wallet
W1070,2023-11-06 15:23:00,P2M,3492.96,Monday,wallet
W1076,2023-11-06 21:08:00,P2M,900.81,Monday,wallet
W1077,2023-11-06 22:12:00,P2M,4670.24,Monday,wallet
W1083,2023-11-07 05:32:00,P2M,960.02,Tuesday,wallet
W1084,2023-11-07 05:40:00,P2M,1893.34,Tuesday,wallet
W1086,2023-11-07 14:18:00,P2M,3330.08,Tuesday,wallet
W1089,2023-11-07 20:06:00,P2M,1719.71,Tuesday,wallet
W1091,2023-11-07 21:49:00,P2M,4977.6,Tuesday,wallet
W1093,2023-11-08 01:09:00,P2M,617.21,Wednesday,wallet
W1095,2023-11-08 02:26:00,P2M,4771.43,Wednesday,wallet
W1096,2023-11-08 03:03:00,P2M,4648.68,Wednesday,wallet
W1097,2023-11-08 03:11:00,P2M,973.64,Wednesday,wallet
W1100,2023-11-08 08:33:00,P2M,2081.05,Wednesday,wallet
W1101,2023-11-08 10:25:00,P2M,1686.64,Wednesday,wallet
W1102,2023-11-08 14:30:00,P2M,2681.88,Wednesday,wallet
W1106,2023-11-09 01:45:00,P2M,1435.38,Thursday,wallet
W1107,2023-11-09 08:25:00,P2M,3181.49,Thursday,wallet
W1108,2023-11-09 10:47:00,P2M,3332.63,Thursday,wallet
W1113,2023-11-09 20:04:00,P2M,3319.77,Thursday,wallet
W1114,2023-11-09 21:49:00,P2M,827.42,Thursday,wallet
W1116,2023-11-09 23:06:00,P2M,4360.97,Thursday,wallet
W1117,2023-11-10 00:10:00,P2M,2865.21,Friday,wallet
W1118,2023-11-10 01:59:00,P2M,2660.29,Friday,wallet
W1119,2023-11-10 02:10:00,P2M,2518.49,Friday,wallet
W1120,2023-11-10 02:41:00,P2M,1597.08,Friday,wallet
W1124,2023-11-10 11:14:00,P2M,407.27,Friday,wallet
W1125,2023-11-10 14:04:00,P2M,1677.87,Friday,wallet
W1129,2023-11-10 21:32:00,P2M,2863.25,Friday,wallet
W1130,2023-11-10 23:28:00,P2M,1096.87,Friday,wallet
W1131,2023-11-11 00:04:00,P2M,2824.0,Saturday,wallet
W1133,2023-11-11 09:18:00,P2M,3680.24,Saturday,wallet
W1134,2023-11-11 09:43:00,P2M,2480.04,Saturday,wallet
W1135,2023-11-11 12:10:00,P2M,1525.52,Saturday,wallet
W1137,2023-11-11 18:57:00,P2M,571.39,Saturday,wallet
W1141,2023-11-12 00:10:00,P2M,4027.2,Sunday,wallet
W1144,2023-11-12 06:54:00,P2M,931.66,Sunday,wallet
W1146,2023-11-12 10:58:00,P2M,1004.36,Sunday,wallet
W1148,2023-11-12 16:10:00,P2M,3330.47,Sunday,wallet
W1149,2023-11-12 17:47:00,P2M,4603.23,Sunday,wallet
W1150,2023-11-12 20:23:00,P2M,2249.67,Sunday,wallet
W1153,2023-11-13 04:18:00,P2M,3369.6,Monday,wallet
W1154,2023-11-13 05:11:00,P2M,3931.97,Monday,wallet
W1155,2023-11-13 07:07:00,P2M,1556.56,Monday,wallet
W1156,2023-11-13 07:08:00,P2M,190.49,Monday,wallet
W1160,2023-11-13 10:21:00,P2M,3246.7,Monday,wallet
W1161,2023-11-13 10:37:00,P2M,4759.22,Monday,wallet
W1162,2023-11-13 10:50:00,P2M,2014.73,Monday,wallet
W1164,2023-11-13 13:50:00,P2M,3365.14,Monday,wallet
W1166,2023-11-13 21:00:00,P2M,4247.36,Monday,wallet
W1168,2023-11-13 22:05:00,P2M,21.63,Monday,wallet
W1169,2023-11-13 22:32:00,P2M,2795.72,Monday,wallet
W1170,2023-11-13 22:46:00,P2M,3050.9,Monday,wallet
W1172,2023-11-14 02:06:00,P2M,4799.84,Tuesday,wallet
W1173,2023-11-14 02:44:00,P2M,2396.21,Tuesday,wallet
W1175,2023-11-14 06:08:00,P2M,1506.6,Tuesday,wallet
W1176,2023-11-14 09:08:00,P2M,4953.91,Tuesday,wallet
W1179,2023-11-14 12:59:00,P2M,3040.98,Tuesday,wallet
W1180,2023-11-14 14:03:00,P2M,504.29,Tuesday,wallet
W1181,2023-11-14 14:31:00,P2M,4175.85,Tuesday,wallet
W1182,2023-11-14 16:04:00,P2M,2380.57,Tuesday,wallet
W1184,2023-11-14 18:20:00,P2M,3154.34,Tuesday,wallet
W1186,2023-11-14 18:51:00,P2M,4944.93,Tuesday,wallet
W1188,2023-11-14 21:35:00,P2M,56.17,Tuesday,wallet
W1190,2023-11-15 03:43:00,P2M,53.56,Wednesday,wallet
W1191,2023-11-15 04:48:00,P2M,2739.63,Wednesday,wallet
W1194,2023-11-15 07:40:00,P2M,1732.21,Wednesday,wallet
W1196,2023-11-15 14:10:00,P2M,2301.71,Wednesday,wallet
W1200,2023-11-15 17:21:00,P2M,2552.28,Wednesday,wallet
W1201,2023-11-15 18:32:00,P2M,4929.03,Wednesday,wallet
W1202,2023-11-15 20:14:00,P2M,4623.8,Wednesday,wallet
W1207,2023-11-16 10:27:00,P2M,1509.84,Thursday,wallet
W1208,2023-11-16 10:35:00,P2M,1729.65,Thursday,wallet
W1209,2023-11-16 11:06:00,P2M,856.16,Thursday,wallet
W1210,2023-11-16 12:08:00,P2M,1110.26,Thursday,wallet
W1211,2023-11-16 12:28:00,P2M,416.31,Thursday,wallet
W1212,2023-11-16 12:31:00,P2M,1364.15,Thursday,wallet
W1213,2023-11-16 13:59:00,P2M,1906.92,Thursday,wallet
W1214,2023-11-16 14:24:00,P2M,2221.47,Thursday,wallet
W1217,2023-11-16 18:22:00,P2M,2306.39,Thursday,wallet
W1219,2023-11-17 00:22:00,P2M,1084.04,Friday,wallet
W1220,2023-11-17 00:52:00,P2M,1742.89,Friday,wallet
W1221,2023-11-17 03:00:00,P2M,4517.22,Friday,wallet
W1222,2023-11-17 06:57:00,P2M,30.09,Friday,wallet
W1228,2023-11-17 16:30:00,P2M,270.29,Friday,wallet
W1230,2023-11-17 17:53:00,P2M,4311.29,Friday,wallet
W1233,2023-11-18 01:37:00,P2M,1451.53,Saturday,wallet
W1235,2023-11-18 03:51:00,P2M,4699.13,Saturday,wallet
W1236,2023-11-18 07:25:00,P2M,988.97,Saturday,wallet
W1237,2023-11-18 09:28:00,P2M,755.39,Saturday,wallet
W1239,2023-11-18 15:28:00,P2M,514.18,Saturday,wallet
W1242,2023-11-18 23:06:00,P2M,2285.33,Saturday,wallet
W1243,2023-11-19 02:23:00,P2M,3951.77,Sunday,wallet
W1244,2023-11-19 03:26:00,P2M,1626.47,Sunday,wallet
W1246,2023-11-19 06:09:00,P2M,577.85,Sunday,wallet
W1250,2023-11-19 14:17:00,P2M,723.56,Sunday,wallet
W1257,2023-11-20 04:57:00,P2M,4999.97,Monday,wallet
W1258,2023-11-20 05:53:00,P2M,4512.26,Monday,wallet
W1263,2023-11-20 19:17:00,P2M,1694.62,Monday,wallet
W1264,2023-11-20 19:25:00,P2M,856.71,Monday,wallet
W1268,2023-11-21 03:38:00,P2M,619.11,Tuesday,wallet
W1269,2023-11-21 05:22:00,P2M,2524.01,Tuesday,wallet
W1280,2023-11-22 00:57:00,P2M,2506.91,Wednesday,wallet
W1282,2023-11-22 02:48:00,P2M,2205.52,Wednesday,wallet
W1283,2023-11-22 07:20:00,P2M,1638.09,Wednesday,wallet
W1285,2023-11-22 11:43:00,P2M,3470.38,Wednesday,wallet
W1286,2023-11-22 12:54:00,P2M,1303.34,Wednesday,wallet
W1287,2023-11-22 14:26:00,P2M,2769.1,Wednesday,wallet
W1288,2023-11-22 14:48:00,P2M,1850.45,Wednesday,wallet
W1289,2023-11-22 15:23:00,P2M,760.53,Wednesday,wallet
W1290,2023-11-22 17:01:00,P2M,1716.12,Wednesday,wallet
W1296,2023-11-23 04:51:00,P2M,3195.35,Thursday,wallet
W1297,2023-11-23 06:35:00,P2M,2457.64,Thursday,wallet
W1299,2023-11-23 07:01:00,P2M,4339.01,Thursday,wallet
W1300,2023-11-23 07:11:00,P2M,243.25,Thursday,wallet
W1302,2023-11-23 11:23:00,P2M,4313.2,Thursday,wallet
W1305,2023-11-23 20:09:00,P2M,3377.5,Thursday,wallet
W1306,2023-11-23 20:17:00,P2M,3419.93,Thursday,wallet
W1309,2023-11-23 22:25:00,P2M,4613.52,Thursday,wallet
W1312,2023-11-24 05:55:00,P2M,4376.52,Friday,wallet
W1318,2023-11-24 19:21:00,P2M,3999.32,Friday,wallet
W1320,2023-11-24 22:21:00,P2M,1237.04,Friday,wallet
W1321,2023-11-24 23:55:00,P2M,1030.13,Friday,wallet
W1323,2023-11-25 03:02:00,P2M,1461.31,Saturday,wallet
W1325,2023-11-25 05:25:00,P2M,1364.09,Saturday,wallet
W1327,2023-11-25 08:30:00,P2M,4530.55,Saturday,wallet
W1330,2023-11-25 13:20:00,P2M,2714.71,Saturday,wallet
W1333,2023-11-25 14:39:00,P2M,4047.32,Saturday,wallet
W1336,2023-11-25 16:03:00,P2M,2414.71,Saturday,wallet
W1337,2023-11-25 16:15:00,P2M,3270.35,Saturday,wallet
W1338,2023-11-25 17:43:00,P2M,3345.08,Saturday,wallet
W1347,2023-11-26 09:52:00,P2M,1962.88,Sunday,wallet
W1348,2023-11-26 13:44:00,P2M,555.26,Sunday,wallet
W1349,2023-11-26 14:09:00,P2M,4441.47,Sunday,wallet
W1350,2023-11-26 14:14:00,P2M,4951.39,Sunday,wallet
W1351,2023-11-26 14:43:00,P2M,3362.1,Sunday,wallet
W1352,2023-11-26 17:56:00,P2M,4267.2,Sunday,wallet
W1354,2023-11-27 00:07:00,P2M,4688.37,Monday,wallet
W1359,2023-11-27 08:16:00,P2M,3739.32,Monday,wallet
W1361,2023-11-27 09:28:00,P2M,2530.53,Monday,wallet
W1362,2023-11-27 09:56:00,P2M,2569.97,Monday,wallet
W1363,2023-11-27 10:47:00,P2M,4871.3,Monday,wallet
W1366,2023-11-27 20:03:00,P2M,3212.67,Monday,wallet
W1367,2023-11-27 20:07:00,P2M,2207.93,Monday,wallet
W1368,2023-11-27 22:19:00,P2M,2827.26,Monday,wallet
W1369,2023-11-28 05:19:00,P2M,2336.82,Tuesday,wallet
W1370,2023-11-28 05:56:00,P2M,2367.16,Tuesday,wallet
W1372,2023-11-28 14:52:00,P2M,2632.65,Tuesday,wallet
W1376,2023-11-29 04:52:00,P2M,74.95,Wednesday,wallet
W1377,2023-11-29 09:23:00,P2M,1644.02,Wednesday,wallet
W1381,2023-11-29 12:45:00,P2M,437.6,Wednesday,wallet
W1383,2023-11-29 13:05:00,P2M,3316.21,Wednesday,wallet
W1387,2023-11-29 19:51:00,P2M,73.71,Wednesday,wallet
W1391,2023-11-30 02:18:00,P2M,2336.65,Thursday,wallet
W1392,2023-11-30 02:35:00,P2M,4020.52,Thursday,wallet
W1395,2023-11-30 09:38:00,P2M,2743.58,Thursday,wallet
W1397,2023-11-30 12:56:00,P2M,1269.27,Thursday,wallet
W1401,2023-11-30 20:23:00,P2M,4696.57,Thursday,wallet
W1402,2023-11-30 22:49:00,P2M,4975.03,Thursday,wallet
W1403,2023-11-30 23:01:00,P2M,2477.22,Thursday,wallet
W1407,2023-12-01 00:15:00,P2M,3130.85,Friday,wallet
W1408,2023-12-01 00:20:00,P2M,2927.16,Friday,wallet
W1410,2023-12-01 01:43:00,P2M,2474.59,Friday,wallet
W1412,2023-12-01 05:50:00,P2M,1361.66,Friday,wallet
W1414,2023-12-01 11:23:00,P2M,2285.16,Friday,wallet
W1415,2023-12-01 12:28:00,P2M,1407.15,Friday,wallet
W1417,2023-12-01 20:01:00,P2M,2847.45,Friday,wallet
W1419,2023-12-01 20:23:00,P2M,160.08,Friday,wallet
W1420,2023-12-01 21:54:00,P2M,2471.17,Friday,wallet
W1423,2023-12-02 01:51:00,P2M,2694.06,Saturday,wallet
W1424,2023-12-02 02:00:00,P2M,672.85,Saturday,wallet
W1425,2023-12-02 02:58:00,P2M,2634.55,Saturday,wallet
W1426,2023-12-02 07:04:00,P2M,3956.62,Saturday,wallet
W1429,2023-12-02 12:07:00,P2M,3126.27,Saturday,wallet
W1435,2023-12-02 17:41:00,P2M,3230.96,Saturday,wallet
W1437,2023-12-02 18:01:00,P2M,2645.21,Saturday,wallet
W1438,2023-12-02 22:53:00,P2M,401.58,Saturday,wallet
W1439,2023-12-03 01:03:00,P2M,2077.46,Sunday,wallet
W1443,2023-12-03 08:22:00,P2M,3057.14,Sunday,wallet
W1444,2023-12-03 13:51:00,P2M,1040.5,Sunday,wallet
W1445,2023-12-03 14:01:00,P2M,2013.18,Sunday,wallet
W1446,2023-12-03 14:08:00,P2M,3638.13,Sunday,wallet
W1448,2023-12-03 17:30:00,P2M,1185.29,Sunday,wallet
W1450,2023-12-03 20:29:00,P2M,1356.21,Sunday,wallet
W1452,2023-12-03 23:05:00,P2M,4871.08,Sunday,wallet
W1456,2023-12-04 05:10:00,P2M,4612.4,Monday,wallet
W1457,2023-12-04 06:45:00,P2M,2402.68,Monday,wallet
W1460,2023-12-04 12:07:00,P2M,1495.39,Monday,wallet
W1461,2023-12-04 13:34:00,P2M,3934.07,Monday,wallet
W1462,2023-12-04 14:25:00,P2M,3868.01,Monday,wallet
W1466,2023-12-04 19:06:00,P2M,1356.99,Monday,wallet
W1468,2023-12-04 22:20:00,P2M,1063.43,Monday,wallet
W1470,2023-12-05 00:40:00,P2M,3314.28,Tuesday,wallet
W1474,2023-12-05 11:28:00,P2M,3809.64,Tuesday,wallet
W1475,2023-12-05 12:13:00,P2M,437.11,Tuesday,wallet
W1476,2023-12-05 12:24:00,P2M,705.67,Tuesday,wallet
W1477,2023-12-05 12:39:00,P2M,4219.36,Tuesday,wallet
W1479,2023-12-05 17:49:00,P2M,2962.72,Tuesday,wallet
W1483,2023-12-06 05:53:00,P2M,4139.61,Wednesday,wallet
W1484,2023-12-06 14:52:00,P2M,4825.33,Wednesday,wallet
W1487,2023-12-06 22:20:00,P2M,1714.33,Wednesday,wallet
W1488,2023-12-06 22:22:00,P2M,587.09,Wednesday,wallet
W1490,2023-12-06 22:31:00,P2M,2575.62,Wednesday,wallet
W1491,2023-12-06 23:24:00,P2M,3619.0,Wednesday,wallet
W1492,2023-12-06 23:36:00,P2M,2143.43,Wednesday,wallet
W1494,2023-12-07 04:07:00,P2M,1379.37,Thursday,wallet
W1496,2023-12-07 06:51:00,P2M,173.61,Thursday,wallet
W1498,2023-12-07 11:45:00,P2M,3124.59,Thursday,wallet
W1499,2023-12-07 11:58:00,P2M,1546.73,Thursday,wallet
W1502,2023-12-07 19:44:00,P2M,137.61,Thursday,wallet
W1505,2023-12-07 20:41:00,P2M,4408.5,Thursday,wallet
W1506,2023-12-07 21:47:00,P2M,88.01,Thursday,wallet
W1507,2023-12-07 22:29:00,P2M,359.97,Thursday,wallet
W1508,2023-12-08 01:19:00,P2M,1923.53,Friday,wallet
W1509,2023-12-08 04:18:00,P2M,3962.76,Friday,wallet
W1511,2023-12-08 05:42:00,P2M,2062.18,Friday,wallet
W1514,2023-12-08 10:46:00,P2M,176.23,Friday,wallet
W1515,2023-12-08 14:28:00,P2M,710.4,Friday,wallet
W1517,2023-12-08 15:17:00,P2M,2032.97,Friday,wallet
W1522,2023-12-09 02:02:00,P2M,3821.38,Saturday,wallet
W1523,2023-12-09 04:25:00,P2M,3050.06,Saturday,wallet
W1524,2023-12-09 05:29:00,P2M,3976.71,Saturday,wallet
W1530,2023-12-09 18:01:00,P2M,1921.19,Saturday,wallet
W1533,2023-12-09 21:37:00,P2M,3795.03,Saturday,wallet
W1534,2023-12-10 00:50:00,P2M,4160.81,Sunday,wallet
W1535,2023-12-10 04:09:00,P2M,3699.91,Sunday,wallet
W1536,2023-12-10 05:17:00,P2M,3426.87,Sunday,wallet
W1537,2023-12-10 05:55:00,P2M,705.72,Sunday,wallet
W1538,2023-12-10 08:00:00,P2M,4109.25,Sunday,wallet
W1540,2023-12-10 11:30:00,P2M,4998.81,Sunday,wallet
W1541,2023-12-10 12:35:00,P2M,2483.7,Sunday,wallet
W1545,2023-12-10 18:00:00,P2M,3784.22,Sunday,wallet
W1546,2023-12-10 18:58:00,P2M,3607.8,Sunday,wallet
W1547,2023-12-10 19:15:00,P2M,4342.62,Sunday,wallet
W1549,2023-12-10 22:07:00,P2M,1974.35,Sunday,wallet
W1550,2023-12-11 03:22:00,P2M,4468.87,Monday,wallet
W1552,2023-12-11 05:52:00,P2M,1321.59,Monday,wallet
W1553,2023-12-11 08:05:00,P2M,3326.6,Monday,wallet
